112193 25746-85-4 38.33 0.0 2.0 0.034 3.0 4.0 1
112194 100860-37-5 20.31 0.0 2.0 0.304 2.0 4.0 0
112195 100960-24-5 46.53 1.0 2.0 0.693 3.0 4.0 1
112196 89898-35-1 46.53 1.0 2.0 0.815 3.0 4.0 1
112197 112197 26.3 1.0 2.0 1.473 2.0 4.0 0
112198 112198 51.6 0.0 2.0 0.529 2.0 4.0 0
112199 114983-45-8 94.69 5.0 2.0 -0.496 4.0 4.0 1
112200 54439-34-8 26.3 1.0 2.0 1.34 2.0 4.0 0
112201 112201 3.01 1.0 2.0 2.458 1.0 4.0 0
112202 30838-95-0 12.89 2.0 2.0 2.951 1.0 4.0 0
112203 3731-38-2 20.31 0.0 2.0 -0.294 2.0 4.0 0
112204 857362-67-5 48.47 3.0 2.0 0.535 1.0 4.0 1
112205 40716-38-9 14.16 4.0 2.0 1.737 2.0 4.0 0
112206 43080-12-2 43.37 1.0 2.0 0.996 3.0 4.0 0
112207 2402-99-5 25.46 0.0 2.0 3.341 0.0 4.0 0
112208 112208 38.66 0.0 2.0 0.292 3.0 4.0 0
112209 74230-05-0 61.69 0.0 2.0 -0.433 2.0 4.0 2
112210 17180-59-5 22.0 2.0 2.0 1.266 2.0 4.0 0
112211 24765-24-0 67.59 1.0 2.0 1.11 3.0 4.0 2
112212 6158-14-1 61.69 0.0 2.0 -0.727 2.0 4.0 2
112213 2942-15-6 41.13 0.0 2.0 2.376 1.0 4.0 0
112214 22727-22-6 56.23 1.0 2.0 -0.25 2.0 4.0 1
112215 37102-48-0 53.09 1.0 2.0 1.017 3.0 4.0 2
112216 3168-85-2 42.09 2.0 2.0 1.338 3.0 4.0 1
112217 94170-15-7 37.38 1.0 2.0 -0.357 3.0 4.0 0
112218 112218 26.3 0.0 2.0 1.332 2.0 4.0 0
112219 74384-65-9 20.31 0.0 2.0 0.21 2.0 4.0 0
112220 13889-98-0 32.34 1.0 2.0 -0.744 3.0 4.0 1
112222 34314-63-1 55.4 0.0 2.0 -0.344 4.0 4.0 1
112223 123-33-1 58.2 0.0 2.0 0.19 4.0 4.0 2
112224 25286-58-2 58.53 0.0 2.0 -1.057 4.0 4.0 1
112226 52786-73-9 73.22 0.0 2.0 0.209 3.0 4.0 2
112227 141-90-2 73.22 0.0 2.0 0.017 3.0 4.0 2
112228 591-28-6 73.22 0.0 2.0 -0.624 3.0 4.0 2
112229 6947-94-0 50.44 1.0 2.0 0.478 2.0 4.0 1
112230 112230 73.55 0.0 2.0 -0.165 3.0 4.0 1
112231 22390-69-8 54.4 0.0 2.0 0.425 2.0 4.0 1
112232 1445-58-5 88.24 0.0 2.0 0.228 2.0 4.0 2
112233 2001-93-6 88.24 0.0 2.0 0.909 2.0 4.0 2
112234 112234 88.57 0.0 2.0 -0.267 2.0 4.0 1
112235 42783-65-3 56.48 1.0 2.0 0.725 2.0 4.0 1
112236 45657-12-3 61.36 1.0 2.0 0.492 2.0 4.0 1
112237 99586-62-6 94.69 5.0 2.0 -0.496 4.0 4.0 1
112238 16724-03-1 41.13 0.0 2.0 0.165 3.0 4.0 2
112239 112239 29.6 4.0 2.0 1.687 2.0 4.0 0
112240 112240 44.95 0.0 2.0 0.456 1.0 4.0 1
112241 860759-76-8 53.09 1.0 2.0 1.198 3.0 4.0 2
112242 112242 36.02 3.0 2.0 0.896 2.0 4.0 2
112243 112243 58.89 0.0 2.0 -0.588 2.0 4.0 1
112244 14188-94-4 42.53 1.0 2.0 1.622 1.0 4.0 0
112246 29284-44-4 41.13 0.0 2.0 0.572 3.0 4.0 2
112247 4436-23-1 9.23 1.0 2.0 1.981 1.0 4.0 0
112248 15284-34-1 69.62 1.0 2.0 0.133 5.0 4.0 1
112249 5337-03-1 46.53 1.0 2.0 -0.064 3.0 4.0 1
112250 344329-76-6 52.32 1.0 2.0 -0.792 3.0 4.0 1
112251 40191-32-0 26.3 1.0 2.0 0.597 2.0 4.0 0
112252 55040-59-0 44.62 0.0 2.0 1.478 1.0 4.0 2
112254 858003-29-9 36.09 3.0 2.0 2.673 3.0 4.0 3
112255 42088-52-8 38.38 0.0 2.0 0.674 2.0 4.0 1
112256 63668-37-1 55.98 1.0 2.0 0.061 3.0 4.0 1
112257 5933-30-2 71.0 1.0 2.0 0.629 2.0 4.0 1
112258 1849-53-2 39.19 2.0 2.0 0.47 2.0 4.0 0
112259 101870-40-0 45.48 1.0 2.0 1.024 1.0 4.0 1
112260 36946-70-0 41.81 0.0 2.0 1.85 2.0 4.0 2
112261 273-09-6 38.92 0.0 2.0 2.672 0.0 4.0 0
112262 112262 60.83 2.0 2.0 1.75 0.0 4.0 1
112263 91266-90-9 26.3 1.0 2.0 2.244 2.0 4.0 0
112264 615-15-6 28.68 0.0 2.0 1.553 2.0 4.0 1
112265 60832-40-8 24.39 0.0 2.0 0.892 2.0 4.0 1
112266 28824-81-9 65.36 1.0 2.0 -0.203 4.0 4.0 1
112267 101012-52-6 15.6 0.0 2.0 1.217 2.0 4.0 0
112268 58762-48-4 15.6 0.0 2.0 1.217 2.0 4.0 0
112269 7682-09-9 55.4 0.0 2.0 0.341 4.0 4.0 1
112270 934-60-1 54.27 1.0 2.0 1.346 2.0 4.0 1
112271 88511-48-2 68.87 1.0 2.0 -1.295 4.0 4.0 1
112272 45695-56-5 75.65 1.0 2.0 -0.572 4.0 4.0 2
112273 112273 16.13 1.0 2.0 2.022 2.0 4.0 0
112274 62969-85-1 33.12 1.0 2.0 1.953 1.0 4.0 1
112275 98197-08-1 59.73 0.0 2.0 1.139 3.0 4.0 3
112276 13414-95-4 45.31 0.0 2.0 1.146 1.0 4.0 0
112277 112277 75.65 1.0 2.0 -0.783 4.0 4.0 2
112278 7436-20-6 26.3 0.0 2.0 0.323 2.0 4.0 0
112279 73177-35-2 28.68 0.0 2.0 1.248 2.0 4.0 1
112280 40318-15-8 42.09 2.0 2.0 1.283 3.0 4.0 1
112281 23612-48-8 28.68 0.0 2.0 1.887 2.0 4.0 1
112282 113975-37-4 28.68 0.0 2.0 1.159 2.0 4.0 1
112283 76948-37-3 26.3 0.0 2.0 0.323 2.0 4.0 0
112284 17629-26-4 17.82 1.0 2.0 1.437 2.0 4.0 0
112285 2622-57-3 12.03 0.0 2.0 2.261 1.0 4.0 1
112286 4021-08-3 50.19 1.0 2.0 -1.255 3.0 4.0 1
112287 19078-32-1 24.72 0.0 2.0 1.875 2.0 4.0 0
112288 3222-49-9 50.19 1.0 2.0 0.611 3.0 4.0 1
112289 40929-49-5 68.87 1.0 2.0 -1.384 4.0 4.0 1
112290 116570-50-4 44.62 0.0 2.0 1.417 1.0 4.0 2
112291 90196-91-1 27.03 0.0 2.0 0.545 2.0 4.0 0
112292 59498-98-5 26.3 0.0 2.0 1.407 2.0 4.0 0
112293 33214-18-5 17.82 2.0 2.0 1.283 2.0 4.0 0
112294 5638-76-6 24.92 3.0 2.0 0.529 2.0 4.0 1
112295 51627-76-0 27.03 0.0 2.0 0.112 2.0 4.0 0
112296 112296 12.53 2.0 2.0 2.569 1.0 4.0 0
112297 95-21-6 26.03 0.0 2.0 1.443 1.0 4.0 0
112298 101012-07-1 15.6 0.0 2.0 1.271 2.0 4.0 0
112299 123-33-1 61.69 0.0 2.0 0.652 4.0 4.0 2
112300 756753-95-4 49.83 2.0 2.0 0.53 3.0 4.0 1
112301 31519-62-7 63.08 1.0 2.0 -2.733 4.0 4.0 1
112302 32710-14-8 68.87 1.0 2.0 -0.357 4.0 4.0 1
112303 2164-61-6 63.08 1.0 2.0 -2.522 4.0 4.0 1
112304 5450-54-4 68.87 1.0 2.0 -1.084 4.0 4.0 1
112305 98-97-5 63.08 1.0 2.0 -2.944 4.0 4.0 1
112306 98-96-4 68.87 1.0 2.0 -1.506 4.0 4.0 1
112307 19847-10-0 42.85 1.0 2.0 -0.12 3.0 4.0 0
112308 34916-78-4 41.46 0.0 2.0 -0.239 3.0 4.0 1
112309 5788-46-5 82.5 0.0 2.0 0.26 3.0 4.0 2
112310 52786-73-9 76.71 0.0 2.0 1.1 3.0 4.0 2
112311 19064-67-6 41.46 0.0 2.0 0.881 3.0 4.0 1
112313 3916-78-7 56.48 0.0 2.0 1.329 2.0 4.0 1
112314 101084-77-9 69.4 1.0 2.0 -1.512 3.0 4.0 1
112315 856161-14-3 50.19 1.0 2.0 1.081 2.0 4.0 1
112316 5778-97-2 20.31 1.0 2.0 0.848 2.0 4.0 0
112317 50549-35-4 33.12 1.0 2.0 2.097 1.0 4.0 1
112318 57740-48-4 33.12 2.0 2.0 2.229 1.0 4.0 1
112319 51355-94-3 41.46 0.0 2.0 1.057 3.0 4.0 1
112320 71858-91-8 33.12 2.0 2.0 0.432 2.0 4.0 1
112321 56880-79-6 20.31 1.0 2.0 0.674 2.0 4.0 0
112322 55496-55-4 24.92 3.0 2.0 0.44 2.0 4.0 1
112323 112323 38.05 1.0 2.0 1.048 3.0 4.0 1
112324 49581-79-5 12.53 1.0 2.0 2.937 1.0 4.0 0
112325 112325 65.36 1.0 2.0 -0.294 4.0 4.0 1
112326 54326-16-8 41.46 0.0 2.0 0.118 3.0 4.0 1
112327 38353-06-9 41.46 0.0 2.0 0.294 3.0 4.0 1
112328 34772-97-9 56.48 0.0 2.0 0.657 2.0 4.0 1
112329 1904-64-9 24.39 0.0 2.0 1.082 2.0 4.0 1
112330 148619-83-4 18.46 0.0 2.0 0.64 2.0 4.0 0
112331 20248-57-1 12.53 2.0 2.0 2.341 1.0 4.0 0
112332 7052-13-3 24.06 0.0 2.0 1.936 2.0 4.0 2
112333 112333 17.07 0.0 2.0 0.749 0.0 4.0 0
112334 857436-16-9 33.12 1.0 2.0 1.369 1.0 4.0 1
112335 100189-17-1 33.12 2.0 2.0 0.432 2.0 4.0 1
112336 13839-15-1 59.11 2.0 2.0 0.502 2.0 4.0 0
112337 34211-69-3 54.77 0.0 2.0 0.516 1.0 4.0 1
112338 19138-10-4 26.3 0.0 2.0 0.182 2.0 4.0 0
112339 63489-63-4 24.94 2.0 2.0 0.243 4.0 4.0 0
112340 14527-41-4 78.43 1.0 2.0 -0.158 3.0 4.0 1
112341 74411-19-1 84.22 1.0 2.0 -0.886 3.0 4.0 1
112342 409110-07-2 99.24 1.0 2.0 -0.318 2.0 4.0 1
112343 151619-12-4 13.14 0.0 2.0 2.687 0.0 4.0 0
112344 66490-20-8 28.24 0.0 2.0 3.419 0.0 4.0 0
112345 17422-33-2 15.79 0.0 2.0 2.797 1.0 4.0 1
112346 112346 24.92 0.0 2.0 1.434 2.0 4.0 1
112347 58546-89-7 39.16 0.0 2.0 1.248 1.0 4.0 1
112348 5192-03-0 41.81 0.0 2.0 1.358 2.0 4.0 2
112349 1953-54-4 36.02 0.0 2.0 1.769 1.0 4.0 2
112350 399-52-0 15.79 0.0 2.0 2.336 1.0 4.0 1
112351 20532-28-9 54.26 0.0 2.0 1.98 1.0 4.0 1
112352 19301-35-0 48.47 0.0 2.0 2.391 0.0 4.0 1
112353 22476-74-0 41.13 0.0 2.0 -0.149 3.0 4.0 2
112354 14466-29-6 3.24 0.0 2.0 1.952 1.0 4.0 0
112355 50966-74-0 17.82 1.0 2.0 2.165 2.0 4.0 0
112356 7164-98-9 17.82 1.0 2.0 1.832 2.0 4.0 0
112357 72692-99-0 17.82 1.0 2.0 1.437 2.0 4.0 0
112358 112358 49.74 1.0 2.0 0.386 2.0 4.0 0
112359 4943-67-3 28.68 0.0 2.0 1.327 2.0 4.0 1
112360 112689-03-9 12.89 1.0 2.0 1.995 1.0 4.0 0
112361 112361 12.03 1.0 2.0 2.301 1.0 4.0 1
112362 41918-06-3 41.13 0.0 2.0 2.775 1.0 4.0 0
112364 112364 27.69 3.0 2.0 1.994 3.0 4.0 0
112365 113336-24-6 60.91 2.0 2.0 -0.749 4.0 4.0 1
112366 499-04-7 40.54 1.0 2.0 -0.149 3.0 4.0 1
112367 5809-87-0 46.33 1.0 2.0 -0.877 3.0 4.0 1
112368 59826-28-7 20.31 1.0 2.0 0.509 2.0 4.0 0
112369 112369 26.3 2.0 2.0 1.212 2.0 4.0 0
112370 13331-23-2 53.6 1.0 2.0 -0.256 2.0 4.0 2
112371 99025-95-3 46.53 1.0 2.0 1.203 3.0 4.0 1
112372 4377-35-9 12.89 1.0 2.0 1.736 1.0 4.0 0
112373 112373 63.68 0.0 2.0 0.5 2.0 4.0 1
112374 112086-66-5 67.15 3.0 2.0 0.415 2.0 4.0 1
112375 6165-68-0 68.7 1.0 2.0 0.109 2.0 4.0 2
112376 10531-78-9 26.03 0.0 2.0 1.644 1.0 4.0 0
112377 66968-11-4 13.14 1.0 2.0 1.839 0.0 4.0 0
112379 1918-78-1 65.54 1.0 2.0 0.843 2.0 4.0 1
112380 101714-78-7 4.93 2.0 2.0 2.216 1.0 4.0 0
112381 1726-72-3 41.83 1.0 2.0 2.204 0.0 4.0 0
112382 874512-19-3 28.24 1.0 2.0 2.204 0.0 4.0 0
112383 152711-33-6 12.36 1.0 2.0 2.284 1.0 4.0 0
112384 112384 32.26 3.0 2.0 2.084 2.0 4.0 2
112385 1192-75-2 23.09 2.0 2.0 -0.786 3.0 4.0 0
112386 112386 65.85 0.0 2.0 0.135 5.0 4.0 2
112387 57308-62-0 35.53 1.0 2.0 -0.383 3.0 4.0 0
112388 116955-05-6 63.24 0.0 2.0 -0.728 4.0 4.0 1
112389 61449-65-8 46.53 1.0 2.0 0.121 3.0 4.0 1
112390 112390 61.36 1.0 2.0 -0.123 4.0 4.0 3
112391 5555-00-0 30.21 1.0 2.0 1.136 1.0 4.0 0
112392 112392 32.86 1.0 2.0 2.087 2.0 4.0 1
112393 92897-36-4 56.15 0.0 2.0 1.347 2.0 4.0 2
112394 5732-77-4 26.3 0.0 2.0 1.611 2.0 4.0 0
112395 4432-67-1 26.8 2.0 2.0 0.8 2.0 4.0 0
112396 89489-53-2 62.6 1.0 2.0 1.097 2.0 4.0 1
112397 112397 68.39 1.0 2.0 0.369 2.0 4.0 1
112398 121654-84-0 42.37 1.0 2.0 1.758 1.0 4.0 0
112399 1504-14-9 12.36 0.0 2.0 2.423 1.0 4.0 0
112400 10473-04-8 106.05 0.0 2.0 -0.197 3.0 4.0 1
112401 112401 49.69 3.0 2.0 1.499 2.0 4.0 1
112402 77210-71-0 26.3 0.0 2.0 1.091 2.0 4.0 0
112403 6846-35-1 121.07 0.0 2.0 -0.299 2.0 4.0 1
112404 16691-43-3 94.53 0.0 2.0 -0.756 4.0 4.0 3
112405 30214-04-1 67.04 0.0 2.0 2.8 0.0 4.0 0
112406 5700-58-3 51.19 4.0 2.0 -0.545 2.0 4.0 2
112407 4439-22-9 45.4 4.0 2.0 -0.478 2.0 4.0 2
112408 273-13-2 54.02 0.0 2.0 2.209 2.0 4.0 0
112409 112409 20.31 2.0 2.0 0.355 2.0 4.0 0
112410 101783-74-8 50.41 1.0 2.0 -0.498 3.0 4.0 2
112411 4838-00-0 17.82 0.0 2.0 2.265 2.0 4.0 0
112412 32548-24-6 20.31 0.0 2.0 0.373 2.0 4.0 0
112413 112413 75.96 3.0 2.0 0.904 3.0 4.0 1
112414 59303-03-6 45.31 2.0 2.0 1.395 1.0 4.0 0
112415 109509-86-6 17.07 2.0 2.0 1.14 1.0 4.0 0
112416 31602-63-8 80.48 1.0 2.0 -0.463 5.0 4.0 2
112418 112418 58.92 0.0 2.0 -0.402 4.0 4.0 2
112419 14996-98-6 46.33 1.0 2.0 0.041 3.0 4.0 1
112420 3619-51-0 44.62 1.0 2.0 -0.431 3.0 4.0 2
112421 98140-35-3 43.76 4.0 2.0 2.601 2.0 4.0 0
112422 99233-14-4 40.54 3.0 2.0 -0.241 3.0 4.0 1
112423 3142-87-8 42.52 0.0 2.0 1.751 2.0 4.0 0
112424 112424 27.69 1.0 2.0 1.265 3.0 4.0 0
112425 157371-80-7 27.69 1.0 2.0 1.603 3.0 4.0 0
112426 27927-40-8 26.3 2.0 2.0 1.799 2.0 4.0 0
112427 120-75-2 41.13 0.0 2.0 1.79 1.0 4.0 0
112428 21889-75-8 29.6 0.0 2.0 0.043 2.0 4.0 0
112429 1193-22-2 67.48 0.0 2.0 -1.304 4.0 4.0 2
112430 875249-70-0 52.05 2.0 2.0 1.814 1.0 4.0 1
112431 126125-54-0 29.96 1.0 2.0 1.447 2.0 4.0 0
112432 5911-97-7 56.48 0.0 2.0 1.958 0.0 4.0 0
112433 112433 56.48 0.0 2.0 0.653 2.0 4.0 1
112434 103028-16-6 28.54 2.0 2.0 2.592 1.0 4.0 0
112435 333-49-3 82.5 0.0 2.0 -0.412 3.0 4.0 2
112436 875232-46-5 41.13 2.0 2.0 1.699 3.0 4.0 2
112437 80927-55-5 41.46 0.0 2.0 0.118 3.0 4.0 1
112438 4765-77-9 41.46 0.0 2.0 -0.024 3.0 4.0 1
112439 36914-07-5 28.24 0.0 2.0 2.342 0.0 4.0 0
112440 32595-98-5 35.53 2.0 2.0 0.554 3.0 4.0 0
112441 24935-08-8 46.33 2.0 2.0 -0.946 3.0 4.0 1
112442 17162-95-7 33.37 3.0 2.0 0.66 1.0 4.0 1
112443 112443 73.16 4.0 2.0 -2.433 5.0 4.0 3
112444 108301-83-3 27.63 3.0 2.0 1.281 3.0 4.0 1
112445 112445 53.11 1.0 2.0 1.466 3.0 4.0 2
112446 31785-15-6 90.94 0.0 2.0 -0.176 3.0 4.0 1
112447 253-99-6 37.66 0.0 2.0 1.931 1.0 4.0 0
112448 128-53-0 37.38 1.0 2.0 -0.111 3.0 4.0 0
112449 112449 28.24 2.0 2.0 3.308 0.0 4.0 0
112450 69228-52-0 41.57 4.0 2.0 2.354 3.0 4.0 1
112451 53181-04-7 67.15 3.0 2.0 1.718 2.0 4.0 1
112453 103028-18-8 28.54 3.0 2.0 2.555 1.0 4.0 0
112454 112454 41.46 0.0 2.0 1.249 3.0 4.0 1
112455 39606-85-4 46.22 3.0 2.0 1.487 2.0 4.0 1
112456 5036-48-6 43.84 3.0 2.0 -0.152 3.0 4.0 1
112457 60154-05-4 20.31 0.0 2.0 1.052 2.0 4.0 0
112458 4122-52-5 34.89 2.0 2.0 -0.414 3.0 4.0 0
112459 3494-95-9 46.53 1.0 2.0 0.546 3.0 4.0 1
112460 112460 25.17 3.0 2.0 0.89 1.0 4.0 1
112461 112461 54.26 3.0 2.0 0.468 1.0 4.0 1
112462 112462 46.53 0.0 2.0 -0.16 3.0 4.0 1
112463 98841-19-1 18.46 0.0 2.0 2.288 2.0 4.0 0
112464 112464 41.82 1.0 2.0 1.257 1.0 4.0 1
112465 119185-60-3 37.66 1.0 2.0 1.358 1.0 4.0 0
112466 38767-33-8 79.62 1.0 2.0 -0.828 5.0 4.0 3
112467 1455-77-2 93.61 0.0 2.0 -0.724 5.0 4.0 3
112468 34283-30-2 106.06 0.0 2.0 -1.016 4.0 4.0 2
112469 89033-30-7 67.48 0.0 2.0 -0.188 4.0 4.0 2
112470 101132-17-6 27.03 2.0 2.0 1.243 2.0 4.0 0
112471 112471 49.83 2.0 2.0 0.36 3.0 4.0 1
112472 34878-66-5 38.66 0.0 2.0 0.772 1.0 4.0 0
112473 23145-05-3 13.14 0.0 2.0 2.687 0.0 4.0 0
112474 90590-05-9 67.04 0.0 2.0 3.175 0.0 4.0 0
112475 20532-33-6 28.24 0.0 2.0 3.419 0.0 4.0 0
112476 79693-79-1 34.89 2.0 2.0 0.612 3.0 4.0 0
112477 78950-95-5 35.53 2.0 2.0 1.432 3.0 4.0 0
112478 112478 37.66 2.0 2.0 2.469 1.0 4.0 0
112479 116282-14-5 35.53 3.0 2.0 1.129 3.0 4.0 0
112480 21402-86-8 42.24 3.0 2.0 0.55 2.0 4.0 1
112481 53750-82-6 35.53 3.0 2.0 0.741 3.0 4.0 0
112482 112482 40.54 0.0 2.0 0.07 3.0 4.0 1
112483 78344-32-8 46.53 2.0 2.0 -0.262 3.0 4.0 1
112484 35901-19-0 22.37 3.0 2.0 1.086 1.0 4.0 0
112485 112485 37.47 3.0 2.0 1.066 1.0 4.0 0
112486 14005-14-2 18.46 0.0 2.0 2.388 0.0 4.0 0
112487 112487 26.3 2.0 2.0 2.689 2.0 4.0 0
112488 4837-94-9 17.82 0.0 2.0 1.532 2.0 4.0 0
112489 112489 62.8 1.0 2.0 0.501 0.0 4.0 1
112490 2697-37-2 18.46 2.0 2.0 1.277 2.0 4.0 0
112491 112491 35.26 3.0 2.0 1.066 1.0 4.0 0
112492 112492 40.9 2.0 2.0 1.95 2.0 4.0 0
112493 3291-07-4 28.68 0.0 2.0 1.207 2.0 4.0 1
112494 5638-70-0 55.4 0.0 2.0 -0.629 4.0 4.0 1
112495 50847-92-2 54.4 0.0 2.0 0.437 2.0 4.0 1
112496 504-07-4 58.2 0.0 2.0 -1.16 4.0 4.0 2
112497 5366-11-0 73.22 0.0 2.0 -0.647 3.0 4.0 2
112498 83962-06-5 41.13 1.0 2.0 -0.095 3.0 4.0 2
112499 34170-22-4 29.1 0.0 2.0 0.397 2.0 4.0 1
112500 66309-76-0 26.3 0.0 2.0 0.928 2.0 4.0 0
112501 13268-51-4 45.48 1.0 2.0 1.42 1.0 4.0 1
112502 873-00-7 71.47 0.0 2.0 -0.349 3.0 4.0 1
112503 1986-38-5 86.49 0.0 2.0 -0.098 2.0 4.0 1
112504 4708-63-8 56.15 1.0 2.0 1.438 2.0 4.0 2
112505 33120-75-1 69.42 1.0 2.0 1.578 1.0 4.0 1
112508 38715-60-5 35.06 7.0 2.0 1.072 3.0 4.0 0
112509 112509 25.17 3.0 2.0 1.18 1.0 4.0 1
112510 112510 54.26 2.0 2.0 1.117 1.0 4.0 1
112511 98425-80-0 39.16 3.0 2.0 1.294 1.0 4.0 1
112512 695-56-7 18.46 0.0 2.0 0.453 2.0 4.0 0
112513 112513 73.12 4.0 2.0 -0.179 4.0 4.0 2
112514 3306-69-2 29.1 0.0 2.0 0.459 2.0 4.0 1
112515 100860-25-1 26.3 1.0 2.0 1.796 2.0 4.0 0
112516 112516 46.53 1.0 2.0 0.817 3.0 4.0 1
112517 2158-03-4 46.33 1.0 2.0 -0.162 3.0 4.0 1
112518 4705-39-9 53.11 1.0 2.0 1.364 3.0 4.0 2
112519 116570-48-0 44.62 0.0 2.0 1.369 1.0 4.0 2
112520 112520 17.82 1.0 2.0 1.19 2.0 4.0 0
112521 112521 28.68 1.0 2.0 1.451 2.0 4.0 1
112522 5919-26-6 61.61 1.0 2.0 0.883 1.0 4.0 1
112523 609-39-2 58.96 1.0 2.0 0.773 0.0 4.0 0
112524 112524 29.54 1.0 2.0 0.267 1.0 4.0 0
112525 33793-98-5 26.03 0.0 2.0 1.097 1.0 4.0 0
112526 2942-16-7 41.13 0.0 2.0 2.376 1.0 4.0 0
112527 4480-83-5 52.6 0.0 2.0 -0.945 4.0 4.0 0
112528 3261-87-8 68.67 0.0 2.0 -0.184 3.0 4.0 0
112529 4430-05-1 55.4 0.0 2.0 -1.476 4.0 4.0 1
112530 4774-22-5 58.2 0.0 2.0 -0.814 4.0 4.0 2
112531 80023-40-1 71.47 0.0 2.0 -0.715 3.0 4.0 1
112532 609-40-5 74.06 1.0 2.0 1.346 0.0 4.0 0
112533 50500-59-9 32.67 0.0 2.0 0.379 3.0 4.0 0
112534 23147-59-3 99.38 2.0 2.0 -1.936 6.0 4.0 4
112535 69413-00-9 34.89 1.0 2.0 0.54 3.0 4.0 0
112536 56879-46-0 49.33 2.0 2.0 0.336 3.0 4.0 2
112537 5657-66-9 27.03 0.0 2.0 -0.041 2.0 4.0 0
112538 18744-03-1 22.37 3.0 2.0 1.376 1.0 4.0 0
112539 112539 37.47 3.0 2.0 1.741 1.0 4.0 0
112540 4208-62-2 33.37 3.0 2.0 1.361 1.0 4.0 1
112541 138767-12-1 48.47 3.0 2.0 1.726 1.0 4.0 1
112542 100114-21-4 46.33 0.0 2.0 -0.607 3.0 4.0 1
112543 15429-04-6 45.82 1.0 2.0 1.091 0.0 4.0 0
112544 138769-16-1 54.26 3.0 2.0 1.182 1.0 4.0 1
112546 857221-61-5 12.89 2.0 2.0 3.127 1.0 4.0 0
112547 70583-58-3 34.89 1.0 2.0 0.54 3.0 4.0 0
112548 768-57-0 39.16 3.0 2.0 0.817 1.0 4.0 1
112549 5661-56-3 37.15 3.0 2.0 -0.312 3.0 4.0 0
112550 16939-16-5 28.24 1.0 2.0 3.168 0.0 4.0 0
112551 6528-88-7 41.62 2.0 2.0 -0.123 3.0 4.0 1
112553 498-94-2 56.74 1.0 2.0 -0.629 2.0 4.0 2
112554 39546-32-2 55.12 1.0 2.0 -0.988 3.0 4.0 2
112555 92098-74-3 37.66 3.0 2.0 2.267 1.0 4.0 0
112556 79013-28-8 36.42 3.0 2.0 0.95 3.0 4.0 2
112557 2434-00-6 46.53 2.0 2.0 0.103 3.0 4.0 1
112558 98951-09-8 24.39 3.0 2.0 1.838 2.0 4.0 1
112559 123116-02-9 45.31 1.0 2.0 1.501 1.0 4.0 0
112560 75164-10-2 12.89 0.0 2.0 2.173 1.0 4.0 0
112561 612-62-4 12.89 0.0 2.0 2.836 1.0 4.0 0
112562 2005-43-8 12.89 0.0 2.0 3.012 1.0 4.0 0
112563 6560-83-4 12.89 0.0 2.0 3.282 1.0 4.0 0
112564 100958-77-8 62.6 1.0 2.0 0.986 2.0 4.0 1
112565 37964-17-3 42.09 3.0 2.0 1.525 3.0 4.0 1
112566 20406-60-4 47.36 1.0 2.0 1.481 2.0 4.0 1
112567 874007-89-3 29.6 2.0 2.0 0.49 2.0 4.0 0
112568 112568 26.3 0.0 2.0 1.532 2.0 4.0 0
112569 66362-95-6 51.48 0.0 2.0 2.311 1.0 4.0 1
112570 6890-37-5 38.35 0.0 2.0 1.123 1.0 4.0 0
112571 657-99-8 20.31 1.0 2.0 0.651 2.0 4.0 0
112572 138498-97-2 46.53 2.0 2.0 -0.06 3.0 4.0 1
112573 23429-25-6 41.82 0.0 2.0 0.608 1.0 4.0 1
112574 112574 62.75 0.0 2.0 0.338 3.0 4.0 1
112575 21485-51-8 18.46 2.0 2.0 1.056 2.0 4.0 0
112576 30590-59-1 9.23 0.0 2.0 3.097 0.0 4.0 0
112577 91632-73-4 13.14 0.0 2.0 2.623 0.0 4.0 0
112578 26461-34-7 28.24 0.0 2.0 2.603 0.0 4.0 0
112579 112579 61.09 5.0 2.0 -0.457 3.0 4.0 1
112580 73927-54-5 60.83 3.0 2.0 0.279 2.0 4.0 1
112581 93448-34-1 60.5 4.0 2.0 -0.113 2.0 4.0 2
112582 112582 57.7 4.0 2.0 0.083 2.0 4.0 1
112583 19155-44-3 38.44 4.0 2.0 2.153 0.0 4.0 0
112584 68499-03-6 18.46 3.0 2.0 1.233 2.0 4.0 0
112585 614-98-2 39.44 3.0 2.0 0.986 2.0 4.0 0
112586 112586 12.36 0.0 2.0 1.365 1.0 4.0 0
112587 17303-09-2 53.98 4.0 2.0 1.999 2.0 4.0 1
112588 2859-68-9 33.12 3.0 2.0 0.564 2.0 4.0 1
112589 64067-72-7 60.63 1.0 2.0 1.928 1.0 4.0 0
112590 89856-13-3 27.63 1.0 2.0 0.545 3.0 4.0 1
112591 2461-35-0 12.53 0.0 2.0 1.598 1.0 4.0 0
112592 15344-39-5 36.32 0.0 2.0 0.352 2.0 4.0 0
112593 112593 62.96 3.0 2.0 2.163 1.0 4.0 0
112595 112595 25.78 2.0 2.0 0.865 2.0 4.0 0
112596 916139-00-9 25.3 0.0 2.0 2.662 0.0 4.0 0
112597 16859-58-8 12.53 1.0 2.0 1.875 1.0 4.0 0
112598 100399-95-9 3.24 4.0 2.0 3.359 1.0 4.0 0
112599 139908-33-1 38.91 1.0 2.0 1.475 2.0 4.0 1
112600 23338-78-5 46.33 1.0 2.0 0.09 3.0 4.0 1
